timestamp,mint,ticker,marketCapSol,devHoldingPct,uniqueBuyers,buyCount,sellCount,buyVolSOL,avgBuySize,priceChangePct,momentum,buyToSellRatio,buyVelocity,devSold,bundled,tokenAgeSec,priceAtSnipe,entryPrice,exitPrice,pnlSol,pnlPct,peakPct,exitReason,holdTimeSec,mode,deployerTier,avgBuyIntervalMs,lastBuyAgoMs,devRebuy,topHolderPct,top5HolderPct,devWallet,uniqueWallets,liquiditySOL,risk,tradeCount,bundleCount,tradeId,ledgerCost,ledgerReceived,realizedSource,dataQuality,entryScore,entryReasons,entryBlockedReasons,mfePct,maePct,timeToMFESec,timeToMAESec,pnlAt5s,pnlAt10s,buyersAt10s,buyersAt30s,buyVolAt10s,sellVolAt10s,devFirstSellAgeSec,devNetFlowSOL,devExitedCompletely,isReentry,reentryFromTradeId,reentryOriginalPeak
2026-03-15T23:16:47.214Z,C439khCKmELcgjLP,INCOME,28.50,0.4,1,1,0,0.189,0.189,1.3,flat,99,1,N,N,0,2.8497147685016172e-8,2.9067090638716497e-8,2.886632936045146e-8,-0.0070,-4.7,-0.6906823966676203,T5BAIL -0.7% @5s (peak -0.7%),4,DATA_GATHER,B,,,N,100.0,100.0,9bgDmTi7m78Sx3WQ,1,30.29,MED,1,0,C439khCKmELcgjLP_mmsdj8q6_m147s5,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-0.7,-1.6,4.6,3.6,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:16:39.295Z,Hb1jbodZxmwGM4wy,/buy,32.75,3.5,1,1,0,1.467,1.467,9.7,flat,99,1,N,N,0,3.274571122712501e-8,3.3400625451667506e-8,3.196328989689581e-8,-0.0123,-8.2,32.68300244179289,TRAIL -28% (peak 32.7%) [stale],15,DATA_GATHER,B,,,N,100.0,100.0,8FMGbng3MaMhZhF3,1,32.47,MED,1,0,Hb1jbodZxmwGM4wy_mmsdj2m7_ppd6fk,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,32.7,-4.3,0.8,9.8,-3.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:16:43.917Z,C1Ljd1eZzsD57YkG,AMERICA,34.98,15.2,0,0,1,0.000,0.000,-7.7,flat,0,0,Y,N,3,3.4982702875208175e-8,3.568235693271234e-8,2.8714607911828178e-8,-0.0342,-22.8,-1.9607843137254863,SL -19.5% [stale],10,DATA_GATHER,B,,99999,N,0.0,0.0,fast2AmNoktjKwox,1,33.56,SCAM,1,0,C1Ljd1eZzsD57YkG_mmsdj66l_3ohc4s,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-12.6,-21.6,2.5,3.3,0.0,0.0,0,0,0.000,0.000,3.4,-1.3810,Y,N,,0
2026-03-15T23:15:46.050Z,8uqMQvRtxci4HA39,SOA,42.71,9.8,0,0,1,0.000,0.000,26.3,flat,0,0,Y,N,0,4.271224216217943e-8,4.356648700542302e-8,2.7959593712275408e-8,-0.0577,-38.4,116.86882531345346,TRAIL -70% (peak 116.9%) [stale],72,DATA_GATHER,B,,99999,N,0.0,0.0,Azby8E3nvQBWk3Eq,1,37.08,HIGH,1,0,8uqMQvRtxci4HA39_mmsdhxj6_hgmdlg,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,116.9,-35.8,45.5,66.1,45.8,56.6,21,23,14.562,3.325,0.5,-4.6938,Y,N,,0
2026-03-15T23:16:50.647Z,FzZT8VG8Bycjpymm,SOA,30.89,5.0,1,1,0,0.050,0.050,0.3,flat,99,1,N,N,1,3.088643443067971e-8,3.1504163119293306e-8,3.088643443067971e-8,-0.0089,-5.9,-1.9607843137255023,STALE_FEED,7,DATA_GATHER,B,,,N,100.0,100.0,2vZU1YxDmmrk3adv,1,31.53,HIGH,1,0,FzZT8VG8Bycjpymm_mmsdjbdj_1234ww,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:16:54.500Z,GUuAtc56yRmRaMBA,END,28.08,0.2,1,1,0,0.005,0.005,0.0,flat,99,0.01,N,N,129,2.8079386635287224e-8,2.864097436799297e-8,2.8079386635287224e-8,-0.0089,-5.9,-1.9607843137254974,STALE_FEED,7,DATA_GATHER,B,,,N,100.0,100.0,C7kMyqVkA5GW3kFE,1,30.06,MED,1,0,GUuAtc56yRmRaMBA_mmsdjecj_7hdb5k,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|AGE_WINDOW|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:16:55.255Z,zsrCoVF8Rwbc1JYj,MoonNAOMI,28.07,0.0,1,1,0,0.050,0.050,0.3,flat,99,0.14,N,N,7,2.8070710708924514e-8,2.8632124923103005e-8,2.8070710708924514e-8,-0.0089,-5.9,-1.960784313725495,STALE_FEED,7,DATA_GATHER,B,,,N,100.0,100.0,ANJ3DS81eFNCVRAC,1,30.06,MED,1,0,zsrCoVF8Rwbc1JYj_mmsdjexj_nr8p24,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:16:59.625Z,CeTuaURx6jQeGSxn,CIROX,36.61,12.6,1,1,0,0.329,0.329,1.9,flat,99,1,N,N,0,3.660970170687624e-8,3.7341895741013765e-8,2.8714607911828178e-8,-0.0393,-26.2,-1.9607843137254881,SL -23.1% [stale],6,DATA_GATHER,B,,,N,100.0,100.0,7naFFwuEJWeWwWYQ,1,34.33,HIGH,1,0,CeTuaURx6jQeGSxn_mmsdjiax_z15l4y,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-23.1,-25.1,1.0,0.7,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:16:40.310Z,BZnqrTzhGbH8CoEi,BUYTHIS,45.80,7.2,0,0,1,0.000,0.000,42.4,flat,0,0,N,N,0,4.5801047350853566e-8,4.671706829787064e-8,3.2700900125642406e-8,-0.0493,-32.8,12.007828261087736,BE -30.0% (peak 12.0%) [stale],30,DATA_GATHER,B,,99999,N,0.0,0.0,2gMs7PLFtoxcwPFu,1,38.40,HIGH,1,0,BZnqrTzhGbH8CoEi_mmsdj3ee_smk5df,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,12.0,-40.2,3.3,14.0,-6.7,-18.2,9,0,4.649,7.983,,0.0000,N,N,,0
2026-03-15T23:16:53.265Z,AJT8nWUGWFeJVWtN,Droyd,37.16,11.2,0,0,1,0.000,0.000,6.6,flat,0,0,N,N,1,3.716124358656654e-8,3.790446845829787e-8,3.7415827553090316e-8,-0.0079,-5.3,27.012334432266265,STALE_FLAT,21,DATA_GATHER,B,,99999,N,0.0,0.0,9wRuFPJZFviuHv9q,1,34.59,HIGH,1,0,AJT8nWUGWFeJVWtN_mmsdjde9_84iqp5,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,27.0,-8.0,3.9,1.1,11.2,18.9,7,0,11.129,7.633,,0.0000,N,N,,0
2026-03-15T23:17:14.098Z,2WBkw76yVwXH8CMP,NAUTILUS,49.17,3.4,1,1,0,1.026,1.026,64.8,flat,99,1,N,N,0,4.91665769850661e-8,5.0149908524767423e-8,4.5011696024761515e-8,-0.0208,-13.9,-1.9607843137254901,T5BAIL -10.2% @4s (peak -2.0%),4,DATA_GATHER,B,,,N,100.0,100.0,EnAHo2cpddfzCuGA,1,39.78,MED,1,0,2WBkw76yVwXH8CMP_mmsdjtgy_3uvvzt,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|DEV_RISK|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.7,-16.6,3.2,1.6,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:17:23.217Z,HLmU2Dmi6P7GttLR,DIDDYCHECK,32.11,15.3,0,0,1,0.000,0.000,-15.6,flat,0,0,Y,N,0,3.211176529030407e-8,3.2754000596110154e-8,3.0773729786321276e-8,-0.0148,-9.8,-1.9607843137254979,T5BAIL -6.0% @5s (peak -2.0%),5,DATA_GATHER,B,,99999,N,0.0,0.0,2zBWFYhhi28vSbhP,1,32.15,SCAM,1,0,HLmU2Dmi6P7GttLR_mmsdk0i9_z387me,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-6.0,-6.0,5.4,5.4,-6.0,0.0,0,0,0.000,0.000,0.5,-5.8121,Y,N,,0
2026-03-15T23:17:24.165Z,3zUou8dtFAbGgATh,Nixon,40.96,9.6,1,1,0,0.041,0.041,21.4,flat,99,1,N,N,0,4.0962818315086405e-8,4.178207468138814e-8,3.8089654993223285e-8,-0.0188,-12.5,-1.9607843137254988,T5BAIL -8.8% @6s (peak -2.0%),5,DATA_GATHER,B,,,N,100.0,100.0,N9SyhAXDckG4y2B9,1,36.31,HIGH,1,0,3zUou8dtFAbGgATh_mmsdk18l_9y4enl,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.2,-8.8,2.9,5.5,-8.8,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:17:20.106Z,AeE1zdiGBFRVY4PF,PLANS,28.16,0.0,0,0,1,0.000,0.000,0.7,flat,0,0,Y,N,2,2.8164264616144562e-8,2.8727549908467452e-8,2.7958993476234855e-8,-0.0099,-6.6,-1.9607843137254868,STALE_FLAT,18,DATA_GATHER,B,,99999,N,0.0,0.0,FutCJsGicXmmtNgj,1,30.11,MED,1,0,AeE1zdiGBFRVY4PF_mmsdjy3u_f9j36b,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-2.0,-2.7,0.0,0.0,0.0,0.0,0,0,0.000,0.000,1.9,-0.0101,Y,N,,0
2026-03-15T23:17:34.123Z,CUiGUhjANA6Y7GSh,IDEA,40.67,5.9,1,1,0,1.481,1.481,30.0,flat,99,1,N,N,0,4.067067225637566e-8,4.148408570150317e-8,3.509599233858217e-8,-0.0282,-18.8,-1.960784313725486,T5BAIL -15.4% @7s (peak -2.0%),7,DATA_GATHER,B,,,N,100.0,100.0,DEVsZnwbqtjDyn5k,1,36.18,HIGH,1,0,CUiGUhjANA6Y7GSh_mmsdk8x7_fwurvq,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-13.7,-20.2,1.3,1.8,-15.4,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:17:34.408Z,ESKttSYkDscHfTTV,UHI,32.37,15.2,0,0,1,0.000,0.000,-14.6,flat,0,0,Y,N,1,3.237299698424721e-8,3.302045692393216e-8,2.8714607911828178e-8,-0.0248,-16.6,-1.9607843137255012,SL -13.0% [stale],8,DATA_GATHER,B,,99999,N,0.0,0.0,jewJGUQrMwzWS8WH,1,32.28,SCAM,1,0,ESKttSYkDscHfTTV_mmsdk954_1g1m8l,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-9.0,-15.3,1.1,1.5,0.0,0.0,0,0,0.000,0.000,1,-2.6569,Y,N,,0
2026-03-15T23:17:21.188Z,WzAPV1r3BXCEAaSk,HOPE,35.57,6.0,1,1,0,0.578,0.578,13.4,flat,99,1,N,N,0,3.556873314197465e-8,3.628010780481414e-8,2.9390689577841663e-8,-0.0334,-22.3,5.855010379446748,BE -19.0% (peak 5.9%) [stale],23,DATA_GATHER,B,,,N,100.0,100.0,B6nntT2TAQw8rEuc,1,33.84,HIGH,1,0,WzAPV1r3BXCEAaSk_mmsdjyxw_7djesr,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,5.9,-19.0,0.7,16.6,-7.5,-7.5,4,0,1.901,1.588,,0.0000,N,N,,0
2026-03-15T23:17:23.758Z,6NuX3XBzjR2EzKtV,BUY $DORO,37.84,9.6,1,1,0,1.937,1.937,12.1,flat,99,1,N,N,0,3.783770735709531e-8,3.859446150423721e-8,2.954076955435466e-8,-0.0398,-26.6,17.346960042680333,TRAIL -35% (peak 17.3%) [stale],20,DATA_GATHER,B,,,N,100.0,100.0,BKMK4hUsezjWUS7y,1,34.90,HIGH,1,0,6NuX3XBzjR2EzKtV_mmsdk0xa_d1ckrw,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,17.3,-23.5,5.0,14.7,11.0,-22.5,21,0,10.954,8.666,,0.0000,N,N,,0
2026-03-15T23:17:43.741Z,7sjk9cMXFNtPk2Sy,NSTR,32.35,3.4,1,1,0,1.284,1.284,8.5,flat,99,1,N,N,0,3.235341674675488e-8,3.300048508168998e-8,2.7958993476234855e-8,-0.0281,-18.7,-1.9607843137254948,T5BAIL -15.3% @4s (peak -2.0%),4,DATA_GATHER,B,,,N,100.0,100.0,B4JXfczBjeSeSHdN,1,32.27,MED,1,0,7sjk9cMXFNtPk2Sy_mmsdkgcd_etzz6c,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-8.4,-15.3,3.5,4.2,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:17:44.321Z,CHNfGnsKNeZdzG5o,BDAG,29.07,0.7,1,1,0,0.395,0.395,2.6,flat,99,1,N,N,1,2.907445546183709e-8,2.965594457107383e-8,2.907445546183709e-8,-0.0089,-5.9,-1.9607843137254881,STALE_FEED,6,DATA_GATHER,B,,,N,100.0,100.0,3zH8cDZvdhaqupuY,1,30.59,MED,1,0,CHNfGnsKNeZdzG5o_mmsdkgsh_5c0f4h,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:17:32.289Z,4bnmzGvKHdDXjnXL,BUYTHIS,46.39,6.6,1,1,0,0.101,0.101,46.1,flat,99,1,N,N,0,4.6391889354395386e-8,4.731972714148329e-8,2.8223032112296734e-8,-0.0642,-42.8,13.25696668690329,BE -40.4% (peak 13.3%) [stale],20,DATA_GATHER,B,,,N,100.0,100.0,3hWYKiWZ5bW2Nve1,1,38.64,HIGH,1,0,4bnmzGvKHdDXjnXL_mmsdk7i9_nxkm4f,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,13.3,-40.6,2.3,12.3,-34.5,-40.6,15,0,3.092,11.543,,0.0000,N,N,,0
2026-03-15T23:16:49.803Z,EgRXR5R35NH3U9Wh,Yellowchip,45.86,3.4,1,1,0,0.032,0.032,53.7,flat,99,1,N,N,0,4.5856973057840075e-8,4.6774112518996875e-8,2.849409834208093e-8,-0.0623,-41.6,30.741772634922004,TRAIL -53% (peak 30.7%) [stale],68,DATA_GATHER,B,,,N,100.0,100.0,pwZ5jRsFKyPGhgcS,1,38.42,MED,1,0,EgRXR5R35NH3U9Wh_mmsdjaq3_oncp3n,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,30.7,-39.1,60.4,63.0,0.0,6.1,13,47,1.590,0.000,,0.0000,N,N,,0
2026-03-15T23:17:51.266Z,ZYnReeXZ2ZjcR4ky,SOLUTION,27.96,0.0,0,0,1,0.000,0.000,-0.0,flat,0,0,Y,N,1,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,CT57UX51ysPbPXG7,1,30.00,MED,1,0,ZYnReeXZ2ZjcR4ky_mmsdkm5e_j2c370,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,1.2,-0.0001,Y,N,,0
2026-03-15T23:17:51.316Z,12ntd1ZyJbKTeoXC,SOLUTION,27.96,0.0,0,0,1,0.000,0.000,-0.0,flat,0,0,Y,N,1,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,CT57UX51ysPbPXG7,1,30.00,MED,1,0,12ntd1ZyJbKTeoXC_mmsdkm6s_4aor9b,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,1.2,-0.0001,Y,N,,0
2026-03-15T23:17:59.585Z,C6rRq3hZr6NBWyCx,SOLUTION,27.98,0.0,1,1,0,0.010,0.010,0.1,flat,99,0.1,N,N,10,2.797743333951236e-8,2.8536982006302607e-8,2.797743333951236e-8,-0.0089,-5.9,-1.9607843137254883,STALE_FEED,7,DATA_GATHER,B,,,N,100.0,100.0,CT57UX51ysPbPXG7,1,30.01,MED,1,0,C6rRq3hZr6NBWyCx_mmsdkskh_uxabdh,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:18:02.351Z,JCYMpsezA5HNS1my,Larry,31.92,0.4,1,1,0,1.956,1.956,13.4,flat,99,0.2,N,N,5,3.191921385130533e-8,3.255759812833144e-8,2.814338864462131e-8,-0.0256,-17.1,-1.9607843137254943,STALE_FEED,12,DATA_GATHER,B,,,N,100.0,100.0,4zVcuuSiU7P7mdVr,1,32.05,MED,1,0,JCYMpsezA5HNS1my_mmsdkupb_jrjo58,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,-13.6,-13.6,1.2,1.2,0.0,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:18:03.058Z,5896B5UXsPFxL4t8,Decision,29.83,3.4,0,0,1,0.000,0.000,0.0,flat,0,0,N,N,3,2.983021808617079e-8,3.042682244789421e-8,2.8781441822550624e-8,-0.0138,-9.2,25.66676058831395,TRAIL -25% (peak 25.7%) [stale],13,DATA_GATHER,B,,99999,N,0.0,0.0,EsSZMHhifMS6WYhT,1,30.99,MED,1,0,5896B5UXsPFxL4t8_mmsdkv8y_elh7y0,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,25.7,-5.4,4.4,7.8,24.9,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
2026-03-15T23:18:15.000Z,4zgDY6CM5E4dBATP,TEST,27.96,0.0,0,0,1,0.000,0.000,-0.1,flat,0,0,Y,N,4,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,FutCJsGicXmmtNgj,1,30.00,MED,1,0,4zgDY6CM5E4dBATP_mmsdl4go_bw47c9,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,4.5,-0.0100,Y,N,,0
2026-03-15T23:18:23.113Z,2QnJfAoxN4ds9pwL,Gladiator,27.96,0.4,0,0,1,0.000,0.000,-0.7,flat,0,0,Y,N,21,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,8f6mju2E67Bawifm,1,30.00,MED,1,0,2QnJfAoxN4ds9pwL_mmsdlaq1_w55ofy,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,21.4,-0.0988,Y,N,,0
2026-03-15T23:18:25.056Z,7hkgwuriY6Pc5AnB,Apple,27.96,0.2,0,0,1,0.000,0.000,-0.5,flat,0,0,Y,N,96,2.7958993476234855e-8,2.8518173345759554e-8,2.7958993476234855e-8,-0.0089,-5.9,-1.9607843137254963,STALE_FEED,7,DATA_GATHER,B,,99999,N,0.0,0.0,Gq7SAgd7ScoNWMnH,1,30.00,MED,1,0,7hkgwuriY6Pc5AnB_mmsdlc80_vn51ri,0.1500,0.0000,execution_log,63,0,LIQUIDITY|NO_BUNDLE|DEV_OK|AGE_WINDOW|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|LOW_SCORE,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.000,0.000,96.5,-0.0691,Y,N,,0
2026-03-15T23:15:55.486Z,B3bJVWfBTRJeB7CB,PAD,90.15,15.2,17,23,0,6.892,0.300,137.7,up,99,0.08,N,N,277,9.014755677700153e-8,9.195050791254156e-8,1.0799866090434348e-7,0.0191,12.7,51.63838332086601,TRAIL -23% (peak 51.6%) [stale],163,DATA_GATHER,B,9812,,N,33.3,80.3,2rZLsxVnp2AEv3oo,35,53.87,HIGH,312,0,B3bJVWfBTRJeB7CB_mmsdc6up_tygotx,0.1500,0.0000,execution_log,100,0,MOMENTUM|LIQUIDITY|HOLDER_QUALITY|NO_BUNDLE|DEV_OK|TRADES|FLOW|ENTRY_IMPACT_OK,AGE_WINDOW|LOW_SCORE,51.6,-2.0,96.7,0.0,5.6,22.9,19,19,11.377,0.000,12.6,-8.7205,Y,Y,B3bJVWfBTRJeB7CB_mmsdc6up_tygotx,111.98498165270357
2026-03-15T23:18:24.035Z,H5by1dBa3qUVEkBB,BUYTHIS,46.80,6.6,1,1,0,0.069,0.069,47.3,flat,99,1,N,N,0,4.679820556392384e-8,4.7734169675202315e-8,4.646562601728135e-8,-0.0099,-6.6,14.917436017003899,STALE_FLAT,24,DATA_GATHER,B,,,N,100.0,100.0,GiHux2qubRLjMixr,1,38.81,HIGH,1,0,H5by1dBa3qUVEkBB_mmsdlbfn_9rctzh,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,14.9,-2.7,21.8,23.6,1.1,1.1,11,0,0.664,0.000,,0.0000,N,N,,0
2026-03-15T23:18:38.569Z,6zvmhMvYfEHHDPKn,TFW,30.33,1.7,1,1,0,0.053,0.053,5.0,flat,99,1,N,N,1,3.033126338081107e-8,3.093788864842729e-8,3.9238810295437704e-8,0.0326,21.7,58.04965048879954,TRAIL -20% (peak 58.0%) [stale],10,DATA_GATHER,B,,,N,100.0,100.0,45TPjFPqstJg9815,1,31.25,MED,1,0,6zvmhMvYfEHHDPKn_mmsdlmnd_v6vreb,0.1500,0.0000,execution_log,100,0,LIQUIDITY|NO_BUNDLE|DEV_OK|ENTRY_IMPACT_OK,NO_MOMENTUM|WEAK_HOLDERS|LOW_TRADES|SELL_PRESSURE|AGE_WINDOW|LOW_SCORE,58.0,-1.6,4.6,0.0,49.9,0.0,0,0,0.000,0.000,,0.0000,N,N,,0
