timestamp,devWallet,ticker,outcome,pnlSol,peakPct,launches,dead,alive,tier
2026-03-16T13:29:09.675Z,5gamP8U2PAWkicD4FiKLMseYCac67CcaNjYN2ie4QWAT,CircleJerk,alive,0.0598,35.3,19,0,0,B
2026-03-16T13:30:45.291Z,HHvNmD3e819N3T1Mix3q9MuGmcn7sjPLX255cTXagtzG,Moe-chan,alive,0.0148,22.7,1,0,0,B
2026-03-16T13:31:08.767Z,2cEkpF6TUrwXA2cqKw5rMSkbbtz1uVre7R6QDaDs5sYy,BEAR,dead,-0.0139,4.3,1,0,0,B
2026-03-16T13:32:03.156Z,C9siarwWAvYGucR3KReD1fqZ2tCgSUPYeN73okQTUJup,Garden,dead,-0.0175,-0.7,1,0,0,B
2026-03-16T13:33:26.997Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,GAyatollah,alive,-0.0126,13.2,21,0,0,B
2026-03-16T13:34:54.976Z,HVabKF8DXszhBL8GYmzX6JRCgYuQFGX73o2P9FSUoNvc,AGENTHOUSE,dead,-0.0155,-2.0,15,1,5,A
2026-03-16T13:38:43.017Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,bust,dead,-0.0768,2.5,22,0,0,B
2026-03-16T13:39:15.607Z,6VsTcWHLUE14rgVMXD3tabAZiyeHFX9bf2sdva7GvbSk,Intern,dead,-0.0226,-2.0,1,0,0,B
2026-03-16T13:39:43.570Z,bwamJzztZsepfkteWRChggmXuiiCQvpLqPietdNfSXa,Labbies,alive,0.0123,24.7,51,0,0,B
2026-03-16T13:39:50.535Z,HVabKF8DXszhBL8GYmzX6JRCgYuQFGX73o2P9FSUoNvc,TERAFAB,dead,-0.0359,-1.7,18,1,5,A
2026-03-16T13:41:21.567Z,EtGXQ4xmiEbyv2t1AokFJKmqjUrpV45konEnq1RKRm5t,dollo,alive,0.0496,30.1,1,0,0,B
2026-03-16T13:43:57.020Z,ABmLmE2jvJDiVmpSmu97deyNuPa3HdvmM7Qm4hiq3Pk,AGENTCHUD,alive,-0.0151,9.0,1,0,0,B
2026-03-16T13:44:42.851Z,FUTsKC9BvimL8PifZiiw5oMVG1BQrrHAymL6TVxiv5Xz,CHILL,dead,-0.0145,1.0,1,0,0,B
2026-03-16T13:45:23.284Z,FbbuEtsukFjv7nQUcqXasdymDeqEbFQKmazwE4qrvTMZ,RoastMyHuman,dead,-0.0113,4.5,12,0,0,B
2026-03-16T13:45:43.266Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,REPORTS,dead,-0.0088,-0.4,24,0,0,B
2026-03-16T13:45:47.037Z,HF2EGxkKXRhdR93ZN5fY925PpecZDwRfKwhag6mvFMLW,COW,dead,-0.0286,2.4,23,0,0,B
2026-03-16T13:47:49.731Z,3pGKgseP5F19CSScQePPpktaRZo4qPTscFcXVgXEeMaT,LIFE,alive,0.0134,21.7,1,0,0,B
2026-03-16T13:47:53.759Z,7Mfu9FRPZd8tGWAYnRa9gaN8U6GXrkEdkzeYKTTseXjm,[dog],dead,-0.0178,-0.8,22,0,0,B
2026-03-16T13:52:03.599Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,Quarter,alive,0.0494,30.0,25,0,0,B
2026-03-16T13:52:41.179Z,GeUnv1jmtviRbR7Gu1JnXSGkUMUgFVBHuEVQVpTaUX1W,Myaku-Myaku,dead,-0.0295,-0.5,19,0,0,B
2026-03-16T13:54:08.580Z,8i5U2uNBEuTc4zskYP14zbebDg2RSwrrG8REhEnJb97K,CLEFAIRY,dead,-0.0232,-0.5,1,0,0,B
2026-03-16T13:54:48.246Z,785APFwSZQs5cu7WrGbGYh5yRfUE8EzeviGwvznEMht1,ミャク,dead,-0.0205,1.3,1,0,0,B
2026-03-16T13:55:01.159Z,uYvBQf9DmPKppKYk7NNPvXu2qUB3MrGeqE9f7R1TvBe,soul.md,alive,0.0379,35.1,3,0,0,B
2026-03-16T13:58:30.155Z,EyY1DMZ6mGCx8BU7n3gPRW6DQnZWxGQC4CTJJLWPxarx,Jorge,alive,0.0427,36.4,10,0,0,B
2026-03-16T13:59:14.612Z,HYUaYeYHsPn4ih2WihQ5jeTwZYMtkRqCKoeeBbEAQMVJ,READING,alive,0.0513,35.7,1,0,0,B
2026-03-16T13:59:52.919Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,Yamato,alive,0.0509,30.7,62,0,0,B
2026-03-16T14:01:18.983Z,8UT7azBTNRNMZrzrHtu1JCpUejKWwjEeeb8ManBv953Y,CRAB,alive,-0.0063,6.4,1,0,0,B
2026-03-16T14:01:41.780Z,AcZSuhdDBcQpQDagHPxKzgfRwTfwRKBbRnDtTAKRhcDD,PHONE,dead,-0.0218,2.9,1,0,0,B
2026-03-16T14:04:33.159Z,Dde9n8s2NPiL9Wd99NftqDtbwRrsPkyxxKDAJeRhCXoJ,Raven,dead,-0.0152,4.1,25,0,0,B
2026-03-16T14:05:04.215Z,7sngmgEbA8J7jUdkM1ZsG4kDN6jeNHWBAFjSAqT8MYhx,MNMX,alive,-0.0070,11.9,1,0,0,B
2026-03-16T14:07:22.254Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,USOA,alive,0.0614,36.3,26,0,0,B
2026-03-16T14:08:29.675Z,6FvFuV9s9zqJP5w7Xteh2h3aW66EnzKdhGK71UARMuqa,NEO,dead,-0.0124,4.1,64,0,0,B
2026-03-16T14:08:37.897Z,44U32ELj41BQhdyPm84qV7UTenysxKDYFb2zLLYnP2EH,Raven,dead,-0.0202,-1.8,2,0,0,B
2026-03-16T14:09:35.345Z,GsQM3cUihMGBpUD6YjBtYx8qmuNJjhSHH2Puv4qMRYVT,PauseAI,dead,-0.0145,-0.5,16,0,0,B
2026-03-16T14:12:47.673Z,8YcbyX92UHTU23HZv3ccP9o13qibErQkKaUjoxqxd7SJ,PauseAI,dead,-0.0157,2.3,2,0,0,B
2026-03-16T14:13:46.310Z,bwamJzztZsepfkteWRChggmXuiiCQvpLqPietdNfSXa,RUBIO,alive,-0.0063,5.5,65,0,0,B
2026-03-16T14:14:39.237Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,OSCAR,dead,-0.0194,4.5,29,0,0,B
2026-03-16T14:15:38.271Z,5M8qnajt49zkdqF8oP8gP2yBz3DpXeMykZCadM2baZXZ,SUBARU,alive,0.0455,32.4,1,0,0,B
2026-03-16T14:16:50.097Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,USOA,dead,-0.0807,3.7,30,0,0,B
2026-03-16T14:18:02.748Z,8jmgv1Z1QGyjYYfZ3jaut73QmFd9AnRPts71dYRKNCCj,ΤΙLLΥ,alive,0.0557,33.5,3,0,0,B
2026-03-16T14:20:13.988Z,pwZ5jRsFKyPGhgcS5uC9SrV3CxdsDptQuLQYiVhGz31,DREAM TEAM,alive,0.0530,31.8,31,0,0,B
2026-03-16T14:20:34.512Z,GeUnv1jmtviRbR7Gu1JnXSGkUMUgFVBHuEVQVpTaUX1W,POSSIBLE,alive,0.0077,17.6,24,0,0,B
2026-03-16T14:22:25.268Z,3SQWodDFPiPx1TEuxUyVoSZPPDZ8GSfimic5nu9N7pzW,YAT🦞,dead,-0.0137,-1.8,1,0,0,B
2026-03-16T14:23:56.584Z,J7XmiJesX6BUFh9HSqqqAkLaxzFdDL7VNToPXVpguKRV,Bee,alive,-0.0150,13.1,1,0,0,B
2026-03-16T14:25:40.106Z,7Mfu9FRPZd8tGWAYnRa9gaN8U6GXrkEdkzeYKTTseXjm,异瞳狮王,dead,-0.0198,-2.0,26,0,0,B
2026-03-16T14:26:40.500Z,Hp34goKgAhAYW6sw9iFAZofvDTr3DAhtkSKF1R9bAk2P,Jomvet,alive,0.0036,8.1,2,0,0,B
2026-03-16T14:26:41.238Z,Dkff5Xei55cuR3dY3Nowi3bxr3p8x75D2z8CYhThgEJu,BBX,alive,-0.0052,14.2,2,0,0,B
